Premises, Premises Frequency, Conclusion, Conclusion Frequency, Premise and Conclusion Frequency, Support, Confidence, Laplace, Gain, Ps, Lift, Conviction
Cucumber Kirby, 99728.0, Yellow Onions, 76929.0, 5298.0, 0.0012190713566322153, 0.053124498636290714, 0.978759054619349, -0.044675812846545426, 8.128698376865333E-4, 3.001149182790801, 1.0374105287150999
Limes, 146660.0, Organic Italian Parsley Bunch, 63021.0, 7798.0, 0.0017943220911698782, 0.05317059866357562, 0.9690908876414522, -0.06569869609066503, 0.001304958880060749, 3.6666468799383036, 1.0408409878194271
Organic Zucchini, 109412.0, Strawberries, 149445.0, 5818.0, 0.0013387235094160493, 0.053175154462033414, 0.9767483670729729, -0.04901274318437177, 4.72997047116818E-4, 1.5463585413117826, 1.0198429689940869
Organic Garlic, 113936.0, Apple Honeycrisp Organic, 87272.0, 6072.0, 0.0013971689840450757, 0.05329307681505407, 0.9758145254107353, -0.05103624516818145, 8.707030875670698E-4, 2.6538641788422948, 1.035081357450618
Organic Strawberries, 275577.0, Seedless Red Grapes, 86748.0, 14707.0, 0.0033840850211381635, 0.05336802418198906, 0.9435530567078971, -0.12343661231621027, 0.00211836751979952, 2.6736495446725677, 1.0352906776313484
Organic Raspberries, 142603.0, Organic Kiwi, 52021.0, 7624.0, 0.0017542846400460568, 0.05346311087424528, 0.9699280433210486, -0.06387169975777343, 0.0013615115685961226, 4.4664076220145645, 1.0438367103980657
Organic Zucchini, 109412.0, Green Bell Pepper, 58005.0, 5859.0, 0.0013481576214624668, 0.05354988483895733, 0.9767575695069942, -0.049003309072325356, 0.0010121379256167247, 4.0121386874934, 1.0424775871989553
Large Lemon, 160792.0, Organic Fuji Apple, 92889.0, 8618.0, 0.0019830043320982317, 0.0535971938902433, 0.9662340019566324, -0.07201356855412569, 0.001192210868185844, 2.5076134573589868, 1.0340483010933916
Organic Garlic, 113936.0, Bag of Organic Bananas, Organic Hass Avocado, 64761.0, 6115.0, 0.0014070632966791236, 0.0536704816739222, 0.9758241669538577, -0.0510263508555474, 0.0010163943774173657, 3.6016770910213, 1.0409677134606785
Organic Yellow Onion, 117716.0, Red Peppers, 58185.0, 6326.0, 0.0014556144586741022, 0.05373950864793231, 0.9750450696482048, -0.05271735791479432, 0.0010929701371754108, 4.013890118721614, 1.042642721978857
Organic Whole Milk, 142813.0, Organic Zucchini, 109412.0, 7703.0, 0.001772462563257447, 0.05393766673902236, 0.9699002660877964, -0.06395016395796436, 9.45154903179558E-4, 2.1424466964207416, 1.0304017318742509
Organic Blueberries, 105026.0, Organic Zucchini, 109412.0, 5665.0, 0.0013035181644623442, 0.053939024622474435, 0.9776764862028549, -0.047029508751979726, 6.951084657140483E-4, 2.1425006326232494, 1.030403210812181
Strawberries, 149445.0, Organic Blackberries, 64589.0, 8074.0, 0.0018578297722628362, 0.0540265649570076, 0.9685519075601241, -0.06691684704612198, 0.0013467669411890504, 3.6352277240733404, 1.0414013920782104
Cucumber Kirby, 99728.0, Carrots, 111395.0, 5391.0, 0.0012404706839570163, 0.05405703513556875, 0.9787799739026319, -0.04465441351922062, 6.522813378982578E-4, 2.1089648975605497, 1.030049394056346
Organic Hass Avocado, 220877.0, Bag of Organic Bananas, Organic Raspberries, 42283.0, 11940.0, 0.002747397508151878, 0.0540572354749476, 0.9542487882126859, -0.09890032768582842, 0.0022529153403060163, 5.556110385376498, 1.046861085484196
Cucumber Kirby, 99728.0, Boneless Skinless Chicken Breasts, 52369.0, 5407.0, 0.0012441522886580574, 0.05421747152254131, 0.9787835729191107, -0.044650731914519584, 9.67632805164623E-4, 4.499329569619994, 1.0445846142914292
Organic Raspberries, 142603.0, Organic Gala Apples, 75655.0, 7740.0, 0.0017809762741286045, 0.054276557996676085, 0.9699538869483889, -0.06384500812369089, 0.0012097599053439835, 3.1178663138067875, 1.0389842512415672
Organic Raspberries, 142603.0, Organic Garlic, 113936.0, 7750.0, 0.0017832772770667552, 0.05434668274860978, 0.9699561148472975, -0.06384270712075273, 9.230286722971488E-4, 2.0729789820982694, 1.029746604975974
Organic Baby Spinach, 251705.0, Organic Baby Arugula, 75752.0, 13735.0, 0.0031604275355499203, 0.0545678472815399, 0.9482407915720167, -0.11267436137389204, 0.0021508950637426083, 3.1305853192537487, 1.0392807561258393
Organic Yellow Onion, 117716.0, Organic Large Extra Fancy Fuji Apple, 78056.0, 6424.0, 0.0014781642874679786, 0.05457202079581365, 0.9750670247893707, -0.052694808086000446, 9.916718038570503E-4, 3.0384113573482017, 1.0387245914729566
Organic Avocado, 184224.0, Yellow Onions, 76929.0, 10058.0, 0.0023143487551919254, 0.054596578078860515, 0.9615540748605733, -0.0824656443003812, 0.001563987085187019, 3.0843110032216767, 1.039025871623129
Organic Garlic, 113936.0, Organic Red Bell Pepper, 59878.0, 6222.0, 0.0014316840281173354, 0.05460960539250105, 0.9758481587006969, -0.05100173012410919, 0.0010704716696368372, 3.9635521723009703, 1.0431902632313022
Organic Baby Spinach, 251705.0, Organic Small Bunch Celery, 70714.0, 13805.0, 0.003176534556116975, 0.05484595061679347, 0.948256016787758, -0.11265825435332498, 0.0022341425504751136, 3.3707146676753097, 1.0408130700652747
Organic Yellow Onion, 117716.0, Michigan Organic Kale, 70076.0, 6457.0, 0.0014857575971638757, 0.05485235651907982, 0.9750744178471102, -0.052687214776304545, 0.0010490013288242295, 3.40180028282609, 1.0409754482242193
Organic Hass Avocado, 220877.0, Organic Gala Apples, 75655.0, 12146.0, 0.0027947981686777816, 0.05498988124612341, 0.954293896305691, -0.09885292702530252, 0.0019100442863047551, 3.15884250338836, 1.0397685091108877
Organic Hass Avocado, 220877.0, Organic Small Bunch Celery, 70714.0, 12174.0, 0.002801240976904603, 0.055116648632496816, 0.9543000275027986, -0.09884648421707569, 0.0019742700425562296, 3.3873511879977873, 1.0411112508220601
Organic Avocado, 184224.0, Michigan Organic Kale, 70076.0, 10157.0, 0.002337128684279617, 0.05513396734410283, 0.9615759284174604, -0.08244286437129351, 0.0016536108381193415, 3.41926505271026, 1.0412857037997945
Limes, 146660.0, Organic Ginger Root, 54094.0, 8093.0, 0.0018622016778453224, 0.055182053729714985, 0.9691565513085878, -0.06563081650398958, 0.001442157350688704, 4.433345619618331, 1.0452309448659198
Bag of Organic Bananas, 394930.0, Limes, 146660.0, 21813.0, 0.005019177708988016, 0.055232572861013345, 0.921297629270295, -0.17672784036377936, 0.0019525140101681244, 1.6366899673151274, 1.0227421724679497
Organic Lemon, 91251.0, Organic Gala Apples, 75655.0, 5043.0, 0.0011603957817093737, 0.05526514777920242, 0.9805714527824192, -0.04083336804012765, 7.948770698452093E-4, 3.174654932961694, 1.040071465513983
Organic Whole Milk, 142813.0, Strawberries, 149445.0, 7900.0, 0.0018177923211390148, 0.055317092981731354, 0.9699441536429791, -0.06390483420008279, 6.877792214759054E-4, 1.608647122481105, 1.0221553226135955
Organic Avocado, 184224.0, Organic Cilantro, 73050.0, 10191.0, 0.0023449520942693293, 0.05531852527357999, 0.9615834336794216, -0.0824350409613038, 0.0016324259988585166, 3.2910402992571495, 1.0407647443510437
Large Lemon, 160792.0, Banana, Organic Avocado, 55611.0, 8900.0, 0.0020478926149540802, 0.05535101248818349, 0.9662965751389646, -0.07194868027126984, 0.0015744585665561882, 4.325613296897804, 1.0450483784044722
Organic Garlic, 113936.0, Organic Tomato Cluster, 66827.0, 6359.0, 0.0014632077683699994, 0.0558120348265693, 0.9758788771055281, -0.05097020638385653, 0.001060075761954016, 3.6295995978551656, 1.0428252890136793
Organic Lemon, 91251.0, Fresh Cauliflower, 74235.0, 5096.0, 0.001172591097281572, 0.05584596333190869, 0.9805833973003586, -0.04082117272455545, 8.139329573670093E-4, 3.2693837579174954, 1.041057355595647
Limes, 146660.0, Banana, Large Lemon, 43038.0, 8198.0, 0.0018863622086959042, 0.05589799536342561, 0.9691799231223142, -0.065606655973139, 0.0015521686243396627, 5.644519515027827, 1.048718187963088
Cucumber Kirby, 99728.0, Banana, Large Lemon, 43038.0, 5578.0, 0.0012834994389004336, 0.0559321354083106, 0.9788220374077274, -0.04461138476427721, 0.0010562496244951474, 5.647966940080272, 1.0487561124464346
Organic Lemon, 91251.0, Michigan Organic Kale, 70076.0, 5104.0, 0.0011744318996320926, 0.0559336336040153, 0.9805852002464627, -0.04081933192220493, 8.358675053079477E-4, 3.468858271338715, 1.0421677191685197
Organic Zucchini, 109412.0, Organic Tomato Cluster, 66827.0, 6129.0, 0.0014102847007925344, 0.05601762146748072, 0.9768181709017691, -0.04894118199299529, 0.0010231596561535653, 3.6429694237626995, 1.0430524023084837
Organic Garlic, 113936.0, Green Bell Pepper, 58005.0, 6392.0, 0.0014708010780658965, 0.056101671113607636, 0.9758862764293196, -0.05096261307416063, 0.0011208875396434158, 4.203327155321644, 1.0452958780224844
Limes, 146660.0, Organic Grape Tomatoes, 88078.0, 8236.0, 0.0018951060198608767, 0.05615709804991136, 0.9691883814929959, -0.06559791216197404, 0.0012111731576709738, 2.770894812383902, 1.038025739555931
Organic Avocado, 184224.0, Organic Baby Arugula, 75752.0, 10347.0, 0.002380847740104479, 0.056165320479416365, 0.9616178695872436, -0.08239914531546864, 0.0016419664700215238, 3.222233173994488, 1.041039775145805
Banana, 527515.0, Honeycrisp Apple, 83320.0, 29639.0, 0.006819942608384717, 0.05618608001668199, 0.8978390239678453, -0.2359427703753235, 0.00449282452415805, 2.930638825167772, 1.039217607149368
Strawberries, 149445.0, Limes, 146660.0, 8399.0, 0.0019326123677527323, 0.05620127806216334, 0.9686242040710277, -0.0668420644506321, 7.721597395144656E-4, 1.66539531276405, 1.0237919044064194
Bag of Organic Bananas, 394930.0, Organic Garlic, 113936.0, 22230.0, 0.005115129531508899, 0.056288456182108225, 0.9213855879765299, -0.1766318885412585, 0.0027327253641234958, 2.1470452417494537, 1.0318654034731167
Organic Lemon, 91251.0, Organic Blueberries, 105026.0, 5146.0, 0.0011840961119723254, 0.05639390253257499, 0.9805946657135091, -0.0408096677098647, 6.766746826914354E-4, 2.3335555883999786, 1.0341534345325343
Large Lemon, 160792.0, Organic Italian Parsley Bunch, 63021.0, 9074.0, 0.0020879300660779014, 0.05643315587840191, 0.9663351841238079, -0.07190864282014603, 0.0015514123418132136, 3.8916329724977246, 1.0444398884118473
Organic Blueberries, 105026.0, Limes, 146660.0, 5933.0, 0.0013651850432047816, 0.05649077371317578, 0.9777366979730427, -0.046967841873237284, 5.496495770911465E-4, 1.6739738489981981, 1.024106033082229
Organic Lemon, 91251.0, Carrots, 111395.0, 5158.0, 0.001186857315498106, 0.0565254079407349, 0.9805973701326652, -0.04080690650633892, 6.486647716066436E-4, 2.2052652511987607, 1.032744268866612
Organic Hass Avocado, 220877.0, Organic Cilantro, 73050.0, 12497.0, 0.0028755633718068694, 0.056579000982447246, 0.9543707552408598, -0.09877216182217342, 0.002021273885225023, 3.366029217229951, 1.0421552780367112
Organic Fuji Apple, 92889.0, Organic Raspberries, 142603.0, 5256.0, 0.0012094071442919825, 0.056583664373607206, 0.980257590981387, -0.04153816524008319, 5.080692647065663E-4, 1.724428666261265, 1.0251963754251876
Organic Baby Spinach, 251705.0, Organic Blueberries, 105026.0, 14259.0, 0.0032810000895090144, 0.05664964939115234, 0.9483547631869944, -0.11255378881993294, 0.0018813385969539036, 2.3441382841214566, 1.034433798547874
Organic Garlic, 113936.0, Organic Garnet Sweet Potato (Yam), 54507.0, 6458.0, 0.0014859876974576908, 0.05668094368768432, 0.9759010750769026, -0.05094742645476884, 0.001157175746094978, 4.519263035602061, 1.0467910265114935
Limes, 146660.0, Organic Baby Arugula, 75752.0, 8335.0, 0.0019178859489485682, 0.05683212873312423, 0.9692104177745092, -0.06557513223288634, 0.001329665483263499, 3.2604883046952597, 1.041775777649339
Carrots, 111395.0, Yellow Onions, 76929.0, 6351.0, 0.001461366966019479, 0.057013330939449706, 0.9764334042428129, -0.04980267749303889, 0.0010076446593157023, 3.220840025777192, 1.0416887605375325
Organic Strawberries, 275577.0, Organic Large Extra Fancy Fuji Apple, 78056.0, 15763.0, 0.0036270709314068722, 0.05719998403350062, 0.9437815535535155, -0.12319362640594156, 0.0024881761409276783, 3.1847287051693063, 1.0416199351240425
Organic Baby Spinach, 251705.0, Strawberries, 149445.0, 14401.0, 0.0033136743312307537, 0.05721380187123815, 0.9483856486246411, -0.1125211145782112, 0.0013220492883375791, 1.6638043104825984, 1.0242117072856514
Organic Strawberries, 275577.0, Bag of Organic Bananas, Organic Hass Avocado, 64761.0, 15776.0, 0.003630062235226468, 0.057247157781672636, 0.9437843664881681, -0.12319063510212197, 0.002685151331180359, 3.8416978994342634, 1.044917003436738
Limes, 146660.0, Strawberries, 149445.0, 8399.0, 0.0019326123677527323, 0.05726851220510023, 0.9692246634514471, -0.06556040581408218, 7.721597395144656E-4, 1.66539531276405, 1.0242711462300131
Organic Lemon, 91251.0, Organic Strawberries, Organic Hass Avocado, 42333.0, 5236.0, 0.0012048051384156812, 0.05738019309377432, 0.98061494885718, -0.04078895868342135, 0.0010002779607097044, 5.890684807413122, 1.0505393128880438
Organic Strawberries, 275577.0, Organic Lemon, 91251.0, 15829.0, 0.0036422575507986665, 0.05743948152422009, 0.9437958346063666, -0.12317843978654977, 0.0023108379478723453, 2.735619591895271, 1.0386634055840076
Organic Hass Avocado, 220877.0, Bag of Organic Bananas, Organic Baby Spinach, 52608.0, 12693.0, 0.002920663029394622, 0.057466372687061125, 0.954413673620612, -0.09872706216458568, 0.002305434264027096, 4.747279701152909, 1.048126936923575
Organic Lemon, 91251.0, Organic Red Bell Pepper, 59878.0, 5247.0, 0.001207336241647647, 0.0575007397179209, 0.9806174279080732, -0.040786427580189376, 9.180423492545145E-4, 4.173390014079356, 1.0463902691146694
Organic Zucchini, 109412.0, Red Peppers, 58185.0, 6298.0, 0.0014491716504472804, 0.05756224180163053, 0.9768561028859057, -0.048902295043340545, 0.0011121092247463149, 4.299416191032087, 1.0468719083268128
Organic Grape Tomatoes, 88078.0, Apple Honeycrisp Organic, 87272.0, 5072.0, 0.0011670686902300106, 0.057585322100865144, 0.9812796951923193, -0.03936647866705661, 7.600852676946416E-4, 2.8676074395354174, 1.0397956548625091
Organic Lemon, 91251.0, Organic Baby Arugula, 75752.0, 5259.0, 0.0012100974451734277, 0.05763224512608081, 0.9806201323272293, -0.0407836663766636, 8.441100886056636E-4, 3.3063913915544605, 1.0426602963238918
Organic Baby Spinach, 251705.0, Michigan Organic Kale, 70076.0, 14511.0, 0.0033389853635504107, 0.0576508213980652, 0.9484095739636631, -0.11249580354589155, 0.0024050958623574497, 3.5753537857371263, 1.0440668004510694
Organic Blueberries, 105026.0, Organic Grape Tomatoes, 88078.0, 6055.0, 0.0013932572790502195, 0.05765239083655476, 0.9777641078087252, -0.04693976963739185, 9.034800201905661E-4, 2.8446753168861605, 1.039672851922551
Organic Baby Spinach, 251705.0, Organic Lemon, 91251.0, 14512.0, 0.0033392154638442256, 0.057654794302854535, 0.9484097914667452, -0.11249557344559774, 0.0021231307718903624, 2.745874103948438, 1.0389007257322613
Bag of Organic Bananas, 394930.0, Organic Cucumber, 85005.0, 22802.0, 0.005246746899571116, 0.05773681411895779, 0.921506241165898, -0.17650027117319628, 0.003469290553476851, 2.9518288373721115, 1.04051642812248
Organic Hass Avocado, 220877.0, Organic Blueberries, 105026.0, 12756.0, 0.0029351593479049714, 0.0577515993064013, 0.9544274688141039, -0.09871256584607532, 0.0017069237884560324, 2.389736500726181, 1.0356435583477328
Organic Zucchini, 109412.0, Cucumber Kirby, 99728.0, 6330.0, 0.0014565348598493625, 0.05785471429093701, 0.9768632852734348, -0.04889493183393846, 8.788161765064756E-4, 2.521183582676141, 1.037050837826012
Organic Zucchini, 109412.0, Yellow Onions, 76929.0, 6334.0, 0.0014574552610246228, 0.05789127335210032, 0.9768641830718758, -0.0488940114327632, 0.0010118098997330602, 3.2704374096942206, 1.042659500663156
Large Lemon, 160792.0, Michigan Organic Kale, 70076.0, 9319.0, 0.0021443046380625924, 0.05795686352554853, 0.9663895473495931, -0.07185226824816134, 0.0015477254653174398, 3.5943337213660977, 1.0444059870684048
Organic Raspberries, 142603.0, Organic Strawberries, Organic Hass Avocado, 42333.0, 8273.0, 0.0019036197307320342, 0.05801420727474176, 0.9700726339602195, -0.06372236466708744, 0.0015839937636477786, 5.955773080946915, 1.0512463902422657
Large Lemon, 160792.0, Organic Red Onion, 70804.0, 9333.0, 0.0021475260421760034, 0.05804393253395691, 0.9663926538196378, -0.07184904684404791, 0.001544749174959727, 3.5627213965486684, 1.044324690686469
Cucumber Kirby, 99728.0, Michigan Organic Kale, 70076.0, 5793.0, 0.0013329710020706725, 0.058087999358254455, 0.978870399191661, -0.044561913201106966, 9.629547839781767E-4, 3.6024664241540347, 1.0445513924233678
Apple Honeycrisp Organic, 87272.0, Organic Grape Tomatoes, 88078.0, 5072.0, 0.0011670686902300106, 0.058117150976258136, 0.9814581015126084, -0.038995556993426723, 7.600852676946416E-4, 2.8676074395354174, 1.0401858652982656
Limes, 146660.0, Carrots, 111395.0, 8529.0, 0.001962525405948691, 0.05815491613255148, 0.9692535999827272, -0.06553049277588621, 0.0010975341347612862, 2.268838393310791, 1.034531043862835
Organic Zucchini, 109412.0, Bag of Organic Bananas, Organic Hass Avocado, 64761.0, 6365.0, 0.0014645883701328898, 0.058174606076115964, 0.9768711410097944, -0.04888687832365493, 0.0010894315470544294, 3.9039363808307583, 1.0459459696325153
Bag of Organic Bananas, 394930.0, Organic Blueberries, 105026.0, 23005.0, 0.005293457259215574, 0.058250829260881674, 0.9215490603921946, -0.17645356081355182, 0.0030973613800920367, 2.410394422910258, 1.0361925625863946
Organic Raspberries, 142603.0, Large Lemon, 160792.0, 8310.0, 0.0019121334416031916, 0.058273668856896416, 0.9700808771861815, -0.06371385095621629, 6.981089571723308E-4, 1.5750369668199955, 1.0225918950232171
Organic Zucchini, 109412.0, Apple Honeycrisp Organic, 87272.0, 6377.0, 0.0014673495736586707, 0.05828428325960589, 0.9768738344051177, -0.048884117120129154, 9.617877962972433E-4, 2.9024139865100183, 1.040567413008685
Organic Strawberries, 275577.0, Organic Zucchini, 109412.0, 16071.0, 0.0036979418219019126, 0.05831763899019149, 0.9438481984668208, -0.12312275551544652, 0.002101539792385801, 2.3164226513936486, 1.0351943574771412
